InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year,Month,MonthName,Day,Weekday,Week,Date
541264,21034,REX CASH+CARRY JUMBO SHOPPER,18,2025-07-31 22:24:47,1.37,13513,United Kingdom,24.66,2025,7,Jul 2025,31,Thursday,31,2025-07-31
538319,23298,SPACEBOY LUNCH BOX,15,2024-06-03 17:02:42,1.99,18042,Denmark,29.85,2024,6,Jun 2024,3,Monday,23,2024-06-03
539097,20727,LUNCH BAG BLACK SKULL,7,2024-11-23 02:31:38,1.72,14495,United Kingdom,12.04,2024,11,Nov 2024,23,Saturday,47,2024-11-23
538240,22383,LUNCH BAG SUKI DESIGN,24,2025-09-03 12:27:20,1.5,14581,Japan,36.0,2025,9,Sep 2025,3,Wednesday,36,2025-09-03
539859,21931,JUMBO STORAGE BAG SUKI,4,2024-03-25 12:40:09,1.88,12652,Japan,7.52,2024,3,Mar 2024,25,Monday,13,2024-03-25
542594,21770,TOADSTOOL LED NIGHT LIGHT,4,2024-03-24 09:43:39,3.68,14187,Portugal,14.72,2024,3,Mar 2024,24,Sunday,12,2024-03-24
536417,22698,PINK REGENCY TEACUP AND SAUCER,16,2024-07-23 15:26:01,3.02,13075,France,48.32,2024,7,Jul 2024,23,Tuesday,30,2024-07-23
537500,84406B,CREAM CUPID HEARTS COAT HANGER,3,2024-02-03 05:46:15,2.65,18112,United Kingdom,7.95,2024,2,Feb 2024,3,Saturday,5,2024-02-03
542299,20728,LUNCH BAG CARS BLUE,11,2025-10-20 09:58:43,1.59,14151,United Kingdom,17.49,2025,10,Oct 2025,20,Monday,43,2025-10-20
540179,84978,HANGING HEART JAR T-LIGHT HOLDER,22,2025-03-09 06:02:45,1.35,16506,Germany,29.7,2025,3,Mar 2025,9,Sunday,10,2025-03-09
540311,22423,REGENCY CAKESTAND 3 TIER,2,2025-08-23 14:45:12,12.19,17889,Singapore,24.38,2025,8,Aug 2025,23,Saturday,34,2025-08-23
543144,85099B,JUMBO BAG RED RETROSPOT,8,2025-03-07 17:23:06,2.24,16407,United Kingdom,17.92,2025,3,Mar 2025,7,Friday,10,2025-03-07
538961,47566,PARTY BUNTING,13,2025-01-07 11:34:18,4.79,18044,Canada,62.27,2025,1,Jan 2025,7,Tuesday,2,2025-01-07
542341,85099B,JUMBO BAG RED RETROSPOT,10,2024-01-16 07:51:18,2.24,13735,Canada,22.4,2024,1,Jan 2024,16,Tuesday,3,2024-01-16
539260,22633,HAND WARMER UNION JACK,13,2024-10-06 14:38:01,1.72,17299,United Kingdom,22.36,2024,10,Oct 2024,6,Sunday,40,2024-10-06
540423,22150,3 STRIPEY MICE FELTCRAFT,7,2024-02-29 03:54:43,3.76,15644,United Kingdom,26.32,2024,2,Feb 2024,29,Thursday,9,2024-02-29
538874,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2024-08-30 23:30:29,2.58,15929,EIRE,33.54,2024,8,Aug 2024,30,Friday,35,2024-08-30
542257,23355,HOT WATER BOTTLE KEEP CALM,14,2025-11-04 15:57:44,4.96,16867,Spain,69.44,2025,11,Nov 2025,4,Tuesday,45,2025-11-04
542639,21931,JUMBO STORAGE BAG SUKI,9,2025-11-21 06:48:09,2.23,17004,Canada,20.07,2025,11,Nov 2025,21,Friday,47,2025-11-21
542961,20727,LUNCH BAG BLACK SKULL,12,2025-09-07 22:22:07,1.81,16485,EIRE,21.72,2025,9,Sep 2025,7,Sunday,36,2025-09-07
537475,23203,JUMBO BAG DOILEY PATTERNS,24,2025-05-20 17:45:04,1.87,14684,Singapore,44.88,2025,5,May 2025,20,Tuesday,21,2025-05-20
539124,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2024-07-07 11:14:53,4.07,15642,United Kingdom,8.14,2024,7,Jul 2024,7,Sunday,27,2024-07-07
539078,22748,POPPY'S PLAYHOUSE KITCHEN,8,2025-08-19 20:09:18,2.22,16106,France,17.76,2025,8,Aug 2025,19,Tuesday,34,2025-08-19
537038,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-08-10 17:43:10,3.91,13419,Portugal,23.46,2024,8,Aug 2024,10,Saturday,32,2024-08-10
542733,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2024-05-07 03:56:31,3.62,16482,Netherlands,65.16,2024,5,May 2024,7,Tuesday,19,2024-05-07
542921,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2024-11-18 14:44:19,3.83,17003,United Kingdom,30.64,2024,11,Nov 2024,18,Monday,47,2024-11-18
540556,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2025-09-20 10:31:58,4.03,14918,Belgium,12.09,2025,9,Sep 2025,20,Saturday,38,2025-09-20
536910,21931,JUMBO STORAGE BAG SUKI,13,2025-04-10 00:35:10,2.27,12602,Germany,29.51,2025,4,Apr 2025,10,Thursday,15,2025-04-10
537953,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2024-11-06 12:46:33,1.7,15343,Belgium,25.5,2024,11,Nov 2024,6,Wednesday,45,2024-11-06
540859,22698,PINK REGENCY TEACUP AND SAUCER,7,2024-04-09 08:33:13,3.02,17402,United Kingdom,21.14,2024,4,Apr 2024,9,Tuesday,15,2024-04-09
540167,22752,SET 7 BABUSHKA NESTING BOXES,6,2025-06-16 14:39:31,7.55,16145,United Kingdom,45.3,2025,6,Jun 2025,16,Monday,25,2025-06-16
542578,21034,REX CASH+CARRY JUMBO SHOPPER,3,2024-06-09 03:57:25,1.31,17216,United Kingdom,3.93,2024,6,Jun 2024,9,Sunday,23,2024-06-09
541808,22697,GREEN REGENCY TEACUP AND SAUCER,12,2024-08-17 15:52:35,2.78,17123,United Kingdom,33.36,2024,8,Aug 2024,17,Saturday,33,2024-08-17
542933,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2025-04-11 13:16:33,1.66,15269,EIRE,18.26,2025,4,Apr 2025,11,Friday,15,2025-04-11
537106,23355,HOT WATER BOTTLE KEEP CALM,16,2025-10-02 03:54:34,5.08,13041,United Kingdom,81.28,2025,10,Oct 2025,2,Thursday,40,2025-10-02
538040,20727,LUNCH BAG BLACK SKULL,21,2024-01-08 02:03:29,1.79,14452,United Kingdom,37.59,2024,1,Jan 2024,8,Monday,2,2024-01-08
542195,22698,PINK REGENCY TEACUP AND SAUCER,8,2024-03-26 11:52:33,3.06,13070,United Kingdom,24.48,2024,3,Mar 2024,26,Tuesday,13,2024-03-26
538345,22698,PINK REGENCY TEACUP AND SAUCER,23,2024-07-25 03:57:18,3.0,13776,Sweden,69.0,2024,7,Jul 2024,25,Thursday,30,2024-07-25
541432,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2025-06-24 14:07:18,0.5,15935,Singapore,8.0,2025,6,Jun 2025,24,Tuesday,26,2025-06-24
539811,22193,RED DINER WALL CLOCK,22,2025-11-22 03:31:05,7.65,13323,United Kingdom,168.3,2025,11,Nov 2025,22,Saturday,47,2025-11-22
539008,21770,TOADSTOOL LED NIGHT LIGHT,9,2025-12-06 06:28:47,3.67,17253,United Kingdom,33.03,2025,12,Dec 2025,6,Saturday,49,2025-12-06
540678,22697,GREEN REGENCY TEACUP AND SAUCER,22,2025-05-06 05:16:38,3.11,14922,United Kingdom,68.42,2025,5,May 2025,6,Tuesday,19,2025-05-06
543136,23203,JUMBO BAG DOILEY PATTERNS,3,2024-03-20 19:19:35,2.17,14940,United Kingdom,6.51,2024,3,Mar 2024,20,Wednesday,12,2024-03-20
542284,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-10-14 08:21:01,2.56,13953,Sweden,38.4,2025,10,Oct 2025,14,Tuesday,42,2025-10-14
543746,22752,SET 7 BABUSHKA NESTING BOXES,19,2024-12-09 18:31:32,6.97,14947,United Kingdom,132.43,2024,12,Dec 2024,9,Monday,50,2024-12-09
541527,22633,HAND WARMER UNION JACK,5,2024-06-07 19:01:00,1.9,14201,Germany,9.5,2024,6,Jun 2024,7,Friday,23,2024-06-07
538116,22193,RED DINER WALL CLOCK,5,2024-06-27 12:24:59,7.94,16441,Denmark,39.7,2024,6,Jun 2024,27,Thursday,26,2024-06-27
537145,22193,RED DINER WALL CLOCK,5,2025-01-03 14:16:31,7.73,14489,EIRE,38.65,2025,1,Jan 2025,3,Friday,1,2025-01-03
541917,84029E,RED WOOLLY HOTTIE WHITE HEART,16,2025-02-22 07:53:47,3.71,13226,United Kingdom,59.36,2025,2,Feb 2025,22,Saturday,8,2025-02-22
543583,21212,PACK OF 72 RETROSPOT CAKE CASES,18,2024-12-22 09:24:44,0.55,17110,Sweden,9.9,2024,12,Dec 2024,22,Sunday,51,2024-12-22
540679,47566,PARTY BUNTING,2,2024-01-09 21:11:54,4.74,16982,United Kingdom,9.48,2024,1,Jan 2024,9,Tuesday,2,2024-01-09
540009,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2025-12-07 23:26:18,3.46,16946,Canada,34.6,2025,12,Dec 2025,7,Sunday,49,2025-12-07
538464,20725,LUNCH BAG RED RETROSPOT,16,2025-01-01 06:30:37,1.71,12975,United Kingdom,27.36,2025,1,Jan 2025,1,Wednesday,1,2025-01-01
538690,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2025-08-22 23:25:43,3.66,15248,United Kingdom,87.84,2025,8,Aug 2025,22,Friday,34,2025-08-22
542145,22697,GREEN REGENCY TEACUP AND SAUCER,22,2024-07-01 22:17:27,2.89,15063,United Kingdom,63.58,2024,7,Jul 2024,1,Monday,27,2024-07-01
540587,22745,POPPY'S PLAYHOUSE BEDROOM,19,2024-05-23 09:15:25,2.08,15908,Netherlands,39.52,2024,5,May 2024,23,Thursday,21,2024-05-23
538506,23298,SPACEBOY LUNCH BOX,23,2024-10-16 15:57:13,2.09,16321,Spain,48.07,2024,10,Oct 2024,16,Wednesday,42,2024-10-16
543565,22423,REGENCY CAKESTAND 3 TIER,6,2025-03-18 11:29:07,11.64,18057,Spain,69.84,2025,3,Mar 2025,18,Tuesday,12,2025-03-18
542766,20728,LUNCH BAG CARS BLUE,13,2024-03-28 00:10:18,1.73,15081,United Kingdom,22.49,2024,3,Mar 2024,28,Thursday,13,2024-03-28
538335,22752,SET 7 BABUSHKA NESTING BOXES,14,2025-11-17 15:15:57,6.99,17200,EIRE,97.86,2025,11,Nov 2025,17,Monday,47,2025-11-17
541848,23298,SPACEBOY LUNCH BOX,21,2024-04-02 06:38:57,2.05,16373,Belgium,43.05,2024,4,Apr 2024,2,Tuesday,14,2024-04-02
543268,22748,POPPY'S PLAYHOUSE KITCHEN,1,2024-09-01 12:26:49,2.22,15096,Portugal,2.22,2024,9,Sep 2024,1,Sunday,35,2024-09-01
540766,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2024-05-09 16:25:46,1.81,15877,United Kingdom,10.86,2024,5,May 2024,9,Thursday,19,2024-05-09
540151,22745,POPPY'S PLAYHOUSE BEDROOM,10,2024-06-28 14:40:08,1.94,18051,United Kingdom,19.4,2024,6,Jun 2024,28,Friday,26,2024-06-28
538391,22633,HAND WARMER UNION JACK,20,2025-05-24 03:27:32,1.69,12554,France,33.8,2025,5,May 2025,24,Saturday,21,2025-05-24
540626,23298,SPACEBOY LUNCH BOX,1,2025-11-14 08:23:39,1.77,15699,Sweden,1.77,2025,11,Nov 2025,14,Friday,46,2025-11-14
537860,85099B,JUMBO BAG RED RETROSPOT,9,2024-12-23 02:08:15,2.05,16482,EIRE,18.45,2024,12,Dec 2024,23,Monday,52,2024-12-23
539349,22698,PINK REGENCY TEACUP AND SAUCER,3,2025-03-20 23:35:43,2.75,13075,United Kingdom,8.25,2025,3,Mar 2025,20,Thursday,12,2025-03-20
539787,20728,LUNCH BAG CARS BLUE,17,2025-10-07 16:51:44,1.6,13905,Switzerland,27.2,2025,10,Oct 2025,7,Tuesday,41,2025-10-07
542224,47566,PARTY BUNTING,5,2025-05-20 06:21:50,5.15,17055,Spain,25.75,2025,5,May 2025,20,Tuesday,21,2025-05-20
542908,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2024-09-08 00:17:04,3.88,12377,Australia,42.68,2024,9,Sep 2024,8,Sunday,36,2024-09-08
543650,22748,POPPY'S PLAYHOUSE KITCHEN,18,2024-07-19 19:02:01,1.94,15159,United Kingdom,34.92,2024,7,Jul 2024,19,Friday,29,2024-07-19
540655,21931,JUMBO STORAGE BAG SUKI,11,2024-10-23 15:01:18,1.92,16007,Netherlands,21.12,2024,10,Oct 2024,23,Wednesday,43,2024-10-23
542274,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2025-05-12 11:57:19,3.55,17976,Sweden,7.1,2025,5,May 2025,12,Monday,20,2025-05-12
543203,22697,GREEN REGENCY TEACUP AND SAUCER,9,2024-06-07 20:19:59,2.88,14603,Germany,25.92,2024,6,Jun 2024,7,Friday,23,2024-06-07
540136,23355,HOT WATER BOTTLE KEEP CALM,19,2024-10-19 12:22:17,4.43,16633,EIRE,84.17,2024,10,Oct 2024,19,Saturday,42,2024-10-19
543138,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2025-07-12 04:15:31,3.55,15095,Netherlands,39.05,2025,7,Jul 2025,12,Saturday,28,2025-07-12
538678,21931,JUMBO STORAGE BAG SUKI,16,2024-03-07 05:20:10,2.25,17826,Italy,36.0,2024,3,Mar 2024,7,Thursday,10,2024-03-07
543646,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2024-07-25 02:40:46,2.41,12495,United Kingdom,38.56,2024,7,Jul 2024,25,Thursday,30,2024-07-25
543065,22748,POPPY'S PLAYHOUSE KITCHEN,1,2025-07-15 02:44:09,2.16,17252,Italy,2.16,2025,7,Jul 2025,15,Tuesday,29,2025-07-15
537150,20727,LUNCH BAG BLACK SKULL,23,2025-08-05 09:46:03,1.66,14074,United Kingdom,38.18,2025,8,Aug 2025,5,Tuesday,32,2025-08-05
539591,84978,HANGING HEART JAR T-LIGHT HOLDER,11,2024-06-16 03:42:09,1.55,17446,United Kingdom,17.05,2024,6,Jun 2024,16,Sunday,24,2024-06-16
542620,22745,POPPY'S PLAYHOUSE BEDROOM,16,2025-04-27 01:02:46,2.11,15647,United Kingdom,33.76,2025,4,Apr 2025,27,Sunday,17,2025-04-27
537289,22633,HAND WARMER UNION JACK,22,2025-11-15 02:41:13,1.87,16412,United Kingdom,41.14,2025,11,Nov 2025,15,Saturday,46,2025-11-15
543532,22150,3 STRIPEY MICE FELTCRAFT,15,2024-02-24 12:56:34,4.02,14786,France,60.3,2024,2,Feb 2024,24,Saturday,8,2024-02-24
540362,22383,LUNCH BAG SUKI DESIGN,1,2024-01-08 14:58:51,1.55,17918,United Kingdom,1.55,2024,1,Jan 2024,8,Monday,2,2024-01-08
540744,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2025-11-23 10:38:56,3.92,12567,France,70.56,2025,11,Nov 2025,23,Sunday,47,2025-11-23
543798,22633,HAND WARMER UNION JACK,6,2024-12-23 18:59:12,1.95,18007,Germany,11.7,2024,12,Dec 2024,23,Monday,52,2024-12-23
538440,20728,LUNCH BAG CARS BLUE,5,2024-11-13 21:28:54,1.74,16724,United Kingdom,8.7,2024,11,Nov 2024,13,Wednesday,46,2024-11-13
540945,22633,HAND WARMER UNION JACK,23,2025-02-27 10:20:31,1.91,16681,Belgium,43.93,2025,2,Feb 2025,27,Thursday,9,2025-02-27
538047,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2024-02-06 03:34:05,2.31,14953,Finland,23.1,2024,2,Feb 2024,6,Tuesday,6,2024-02-06
537122,22960,JAM MAKING SET WITH JARS,24,2024-11-26 17:54:04,3.95,13177,Sweden,94.8,2024,11,Nov 2024,26,Tuesday,48,2024-11-26
537883,22632,HAND WARMER RED POLKA DOT,19,2024-04-10 02:22:22,1.87,12880,France,35.53,2024,4,Apr 2024,10,Wednesday,15,2024-04-10
538736,22698,PINK REGENCY TEACUP AND SAUCER,17,2025-01-17 16:16:03,2.9,13363,EIRE,49.3,2025,1,Jan 2025,17,Friday,3,2025-01-17
541523,23203,JUMBO BAG DOILEY PATTERNS,9,2025-06-02 05:33:20,2.11,15421,United Kingdom,18.99,2025,6,Jun 2025,2,Monday,23,2025-06-02
542661,21034,REX CASH+CARRY JUMBO SHOPPER,23,2025-02-23 03:54:19,1.21,18047,Norway,27.83,2025,2,Feb 2025,23,Sunday,8,2025-02-23
539110,23298,SPACEBOY LUNCH BOX,1,2025-03-14 19:52:47,1.95,17561,United Kingdom,1.95,2025,3,Mar 2025,14,Friday,11,2025-03-14
538645,22699,ROSES REGENCY TEACUP AND SAUCER,15,2025-11-07 12:20:46,3.02,13830,United Kingdom,45.3,2025,11,Nov 2025,7,Friday,45,2025-11-07
542120,22193,RED DINER WALL CLOCK,17,2024-12-16 19:43:48,9.26,18168,United Kingdom,157.42,2024,12,Dec 2024,16,Monday,51,2024-12-16
543598,20727,LUNCH BAG BLACK SKULL,17,2024-12-12 04:43:01,1.55,16145,United Kingdom,26.35,2024,12,Dec 2024,12,Thursday,50,2024-12-12
538871,22961,JAM MAKING SET PRINTED,15,2025-10-31 03:50:15,1.31,18168,United Kingdom,19.65,2025,10,Oct 2025,31,Friday,44,2025-10-31
537369,21212,PACK OF 72 RETROSPOT CAKE CASES,15,2024-10-06 22:17:41,0.5,13897,France,7.5,2024,10,Oct 2024,6,Sunday,40,2024-10-06
539793,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-09-21 17:44:38,2.3,18103,Germany,41.4,2025,9,Sep 2025,21,Sunday,38,2025-09-21
538531,22193,RED DINER WALL CLOCK,20,2025-01-20 20:09:25,8.28,18105,United Kingdom,165.6,2025,1,Jan 2025,20,Monday,4,2025-01-20
543188,23203,JUMBO BAG DOILEY PATTERNS,17,2025-10-19 02:48:46,2.13,12669,France,36.21,2025,10,Oct 2025,19,Sunday,42,2025-10-19
536570,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2025-10-14 23:36:02,3.68,14179,Japan,51.52,2025,10,Oct 2025,14,Tuesday,42,2025-10-14
541013,22697,GREEN REGENCY TEACUP AND SAUCER,11,2024-11-17 13:16:00,2.67,16724,Germany,29.37,2024,11,Nov 2024,17,Sunday,46,2024-11-17
538906,23203,JUMBO BAG DOILEY PATTERNS,24,2025-02-09 20:55:22,1.91,17932,United Kingdom,45.84,2025,2,Feb 2025,9,Sunday,6,2025-02-09
541859,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2024-10-06 04:20:13,3.63,17227,United Kingdom,29.04,2024,10,Oct 2024,6,Sunday,40,2024-10-06
538618,20727,LUNCH BAG BLACK SKULL,10,2024-12-10 07:54:54,1.52,15873,Portugal,15.2,2024,12,Dec 2024,10,Tuesday,50,2024-12-10
540999,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2024-05-03 13:16:17,0.53,17499,United Kingdom,4.77,2024,5,May 2024,3,Friday,18,2024-05-03
543789,22423,REGENCY CAKESTAND 3 TIER,16,2024-02-07 03:36:12,12.06,13157,Germany,192.96,2024,2,Feb 2024,7,Wednesday,6,2024-02-07
541035,47566,PARTY BUNTING,6,2025-12-08 16:06:26,4.82,14565,Japan,28.92,2025,12,Dec 2025,8,Monday,50,2025-12-08
542868,23355,HOT WATER BOTTLE KEEP CALM,12,2024-07-19 07:28:48,5.04,12976,Australia,60.48,2024,7,Jul 2024,19,Friday,29,2024-07-19
541253,22193,RED DINER WALL CLOCK,2,2025-11-12 22:10:30,8.43,13419,Spain,16.86,2025,11,Nov 2025,12,Wednesday,46,2025-11-12
536707,22697,GREEN REGENCY TEACUP AND SAUCER,22,2025-10-07 10:33:13,2.78,15273,United Kingdom,61.16,2025,10,Oct 2025,7,Tuesday,41,2025-10-07
540341,71053,WHITE METAL LANTERN,1,2024-05-07 10:10:42,3.47,16206,United Kingdom,3.47,2024,5,May 2024,7,Tuesday,19,2024-05-07
542017,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2024-03-16 19:08:38,0.5,16072,United Kingdom,3.0,2024,3,Mar 2024,16,Saturday,11,2024-03-16
539745,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2024-11-18 05:29:33,4.08,13060,United Kingdom,4.08,2024,11,Nov 2024,18,Monday,47,2024-11-18
538584,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2024-05-07 00:18:53,3.95,14151,United Kingdom,47.4,2024,5,May 2024,7,Tuesday,19,2024-05-07
537933,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-12-24 02:21:29,4.32,12461,Switzerland,38.88,2024,12,Dec 2024,24,Tuesday,52,2024-12-24
536487,22961,JAM MAKING SET PRINTED,13,2024-08-30 04:44:05,1.35,15118,United Kingdom,17.55,2024,8,Aug 2024,30,Friday,35,2024-08-30
536926,20725,LUNCH BAG RED RETROSPOT,22,2024-09-04 08:50:37,1.56,18057,Australia,34.32,2024,9,Sep 2024,4,Wednesday,36,2024-09-04
541239,23355,HOT WATER BOTTLE KEEP CALM,7,2025-04-08 23:22:26,5.03,14339,Spain,35.21,2025,4,Apr 2025,8,Tuesday,15,2025-04-08
540484,84406B,CREAM CUPID HEARTS COAT HANGER,12,2024-02-04 16:15:30,3.02,16623,United Kingdom,36.24,2024,2,Feb 2024,4,Sunday,5,2024-02-04
537545,23355,HOT WATER BOTTLE KEEP CALM,3,2025-11-25 04:29:30,4.63,12452,United Kingdom,13.89,2025,11,Nov 2025,25,Tuesday,48,2025-11-25
536389,20728,LUNCH BAG CARS BLUE,12,2024-06-24 05:14:12,1.58,13105,United Kingdom,18.96,2024,6,Jun 2024,24,Monday,26,2024-06-24
541759,22632,HAND WARMER RED POLKA DOT,13,2025-09-26 14:22:21,1.89,13430,United Kingdom,24.57,2025,9,Sep 2025,26,Friday,39,2025-09-26
538633,20725,LUNCH BAG RED RETROSPOT,13,2024-02-13 16:02:09,1.55,13548,Australia,20.15,2024,2,Feb 2024,13,Tuesday,7,2024-02-13
539602,20728,LUNCH BAG CARS BLUE,18,2024-01-07 09:13:01,1.72,16946,United Kingdom,30.96,2024,1,Jan 2024,7,Sunday,1,2024-01-07
537322,71053,WHITE METAL LANTERN,8,2024-11-03 17:24:17,3.66,15349,United Kingdom,29.28,2024,11,Nov 2024,3,Sunday,44,2024-11-03
539776,22633,HAND WARMER UNION JACK,2,2025-06-06 11:58:50,1.85,14548,Germany,3.7,2025,6,Jun 2025,6,Friday,23,2025-06-06
540310,22150,3 STRIPEY MICE FELTCRAFT,18,2025-09-14 18:22:11,4.01,13381,Norway,72.18,2025,9,Sep 2025,14,Sunday,37,2025-09-14
538468,22745,POPPY'S PLAYHOUSE BEDROOM,10,2025-09-15 06:43:18,1.99,14746,EIRE,19.9,2025,9,Sep 2025,15,Monday,38,2025-09-15
543240,22699,ROSES REGENCY TEACUP AND SAUCER,5,2025-03-26 18:52:37,2.82,12918,United Kingdom,14.1,2025,3,Mar 2025,26,Wednesday,13,2025-03-26
537147,84406B,CREAM CUPID HEARTS COAT HANGER,10,2025-10-01 04:07:47,3.0,15081,United Kingdom,30.0,2025,10,Oct 2025,1,Wednesday,40,2025-10-01
536384,23298,SPACEBOY LUNCH BOX,19,2024-02-02 05:45:48,2.11,17897,United Kingdom,40.09,2024,2,Feb 2024,2,Friday,5,2024-02-02
541294,85099B,JUMBO BAG RED RETROSPOT,12,2024-10-03 23:25:35,1.88,16302,Netherlands,22.56,2024,10,Oct 2024,3,Thursday,40,2024-10-03
542128,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-01-30 09:35:29,4.05,13992,United Kingdom,4.05,2024,1,Jan 2024,30,Tuesday,5,2024-01-30
541913,22745,POPPY'S PLAYHOUSE BEDROOM,21,2024-10-14 15:06:28,2.26,15927,Switzerland,47.46,2024,10,Oct 2024,14,Monday,42,2024-10-14
537579,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,10,2025-05-01 02:05:57,3.84,18254,Finland,38.4,2025,5,May 2025,1,Thursday,18,2025-05-01
537986,23203,JUMBO BAG DOILEY PATTERNS,17,2025-06-27 05:50:22,1.89,16665,EIRE,32.13,2025,6,Jun 2025,27,Friday,26,2025-06-27
538871,20728,LUNCH BAG CARS BLUE,11,2024-12-28 13:06:32,1.51,14931,Japan,16.61,2024,12,Dec 2024,28,Saturday,52,2024-12-28
536881,21770,TOADSTOOL LED NIGHT LIGHT,19,2024-03-14 03:02:21,4.03,15042,United Kingdom,76.57,2024,3,Mar 2024,14,Thursday,11,2024-03-14
541903,22697,GREEN REGENCY TEACUP AND SAUCER,18,2024-06-20 11:44:17,2.91,16116,Germany,52.38,2024,6,Jun 2024,20,Thursday,25,2024-06-20
537966,22699,UNKNOWN ITEM,4,2024-08-16 06:09:53,2.8,14058,Netherlands,11.2,2024,8,Aug 2024,16,Friday,33,2024-08-16
539011,84978,HANGING HEART JAR T-LIGHT HOLDER,14,2024-10-10 02:46:14,1.44,14230,United Kingdom,20.16,2024,10,Oct 2024,10,Thursday,41,2024-10-10
536750,23298,SPACEBOY LUNCH BOX,17,2025-04-03 06:38:03,1.97,15193,United Kingdom,33.49,2025,4,Apr 2025,3,Thursday,14,2025-04-03
543116,22633,HAND WARMER UNION JACK,5,2025-09-26 05:39:59,1.86,14708,Germany,9.3,2025,9,Sep 2025,26,Friday,39,2025-09-26
539240,22193,RED DINER WALL CLOCK,23,2025-09-23 16:08:01,7.83,15892,United Kingdom,180.09,2025,9,Sep 2025,23,Tuesday,39,2025-09-23
539001,22698,PINK REGENCY TEACUP AND SAUCER,15,2025-08-11 06:51:51,3.24,13032,United Kingdom,48.6,2025,8,Aug 2025,11,Monday,33,2025-08-11
543037,22748,POPPY'S PLAYHOUSE KITCHEN,11,2025-08-06 22:45:31,2.24,16316,United Kingdom,24.64,2025,8,Aug 2025,6,Wednesday,32,2025-08-06
542257,22748,POPPY'S PLAYHOUSE KITCHEN,15,2025-09-24 12:41:47,2.15,14569,Portugal,32.25,2025,9,Sep 2025,24,Wednesday,39,2025-09-24
538454,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2024-01-15 19:32:45,0.6,16657,United Kingdom,13.2,2024,1,Jan 2024,15,Monday,3,2024-01-15
539162,22632,HAND WARMER RED POLKA DOT,23,2024-03-18 05:00:55,1.97,17369,Germany,45.31,2024,3,Mar 2024,18,Monday,12,2024-03-18
541849,22383,LUNCH BAG SUKI DESIGN,12,2024-07-12 09:57:09,1.49,15122,United Kingdom,17.88,2024,7,Jul 2024,12,Friday,28,2024-07-12
539908,22960,JAM MAKING SET WITH JARS,15,2025-04-08 15:37:01,3.94,17227,United Kingdom,59.1,2025,4,Apr 2025,8,Tuesday,15,2025-04-08
543276,21034,REX CASH+CARRY JUMBO SHOPPER,14,2024-05-03 20:31:51,1.13,12461,United Kingdom,15.82,2024,5,May 2024,3,Friday,18,2024-05-03
538428,22697,GREEN REGENCY TEACUP AND SAUCER,22,2025-10-27 16:27:11,3.21,16710,United Kingdom,70.62,2025,10,Oct 2025,27,Monday,44,2025-10-27
539394,22150,3 STRIPEY MICE FELTCRAFT,21,2024-09-04 03:40:01,3.65,13035,United Kingdom,76.65,2024,9,Sep 2024,4,Wednesday,36,2024-09-04
542771,22748,POPPY'S PLAYHOUSE KITCHEN,6,2025-05-16 07:33:48,2.03,15081,United Kingdom,12.18,2025,5,May 2025,16,Friday,20,2025-05-16
539164,22748,POPPY'S PLAYHOUSE KITCHEN,5,2024-10-05 08:57:32,1.96,15593,Italy,9.8,2024,10,Oct 2024,5,Saturday,40,2024-10-05
541076,23298,SPACEBOY LUNCH BOX,3,2024-12-13 22:06:42,1.76,13834,United Kingdom,5.28,2024,12,Dec 2024,13,Friday,50,2024-12-13
