InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
541877,22150,3 STRIPEY MICE FELTCRAFT,14,2024-07-10 11:50:00,4.19,16989.0,United Kingdom
536419,20727,LUNCH BAG BLACK SKULL,20,2024-05-10 16:19:19,1.57,13262.0,France
541226,22632,HAND WARMER RED POLKA DOT,15,2025-07-26 15:22:46,1.81,12552.0,Australia
537544,22745,POPPY'S PLAYHOUSE BEDROOM,22,2025-02-11 09:21:21,1.95,17372.0,United Kingdom
540975,84406B,CREAM CUPID HEARTS COAT HANGER,3,2024-12-08 04:47:21,2.83,13955.0,Japan
541502,22383,LUNCH BAG SUKI DESIGN,5,2024-02-03 22:24:24,1.61,15887.0,Germany
541240,20725,LUNCH BAG RED RETROSPOT,16,2024-11-24 04:03:08,1.79,14762.0,United Kingdom
542205,22193,RED DINER WALL CLOCK,14,2024-12-19 05:06:28,7.78,13771.0,EIRE
539665,20727,LUNCH BAG BLACK SKULL,9,2024-05-16 03:19:44,1.63,13851.0,United Kingdom
540269,23203,JUMBO BAG DOILEY PATTERNS,6,2025-05-02 11:45:01,1.96,16821.0,United Kingdom
538655,22698,PINK REGENCY TEACUP AND SAUCER,4,2025-01-29 23:43:01,3.0,16129.0,Germany
543777,84029E,RED WOOLLY HOTTIE WHITE HEART,22,2024-04-08 20:58:20,3.47,15070.0,Japan
542151,22752,SET 7 BABUSHKA NESTING BOXES,-2,2025-12-07 23:10:25,7.94,13060.0,United Kingdom
537987,21212,PACK OF 72 RETROSPOT CAKE CASES,21,2025-06-11 16:07:10,0.5,13523.0,Spain
542074,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2024-05-08 19:01:38,3.92,14296.0,France
537747,21034,REX CASH+CARRY JUMBO SHOPPER,24,2025-05-26 13:02:58,1.31,17620.0,United Kingdom
542011,22745,POPPY'S PLAYHOUSE BEDROOM,2,2025-08-01 00:38:57,2.26,14221.0,EIRE
541640,22697,GREEN REGENCY TEACUP AND SAUCER,17,2024-11-19 10:36:44,3.03,16722.0,United Kingdom
539085,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2024-05-31 20:00:43,1.75,15015.0,United Kingdom
543351,47566,PARTY BUNTING,2,2025-03-09 14:44:39,5.1,,Switzerland
542775,22633,HAND WARMER UNION JACK,12,2024-09-20 21:45:41,2.0,13735.0,Belgium
537380,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2025-02-01 22:17:51,3.57,15533.0,Japan
541214,22748,POPPY'S PLAYHOUSE KITCHEN,5,2025-02-16 09:39:12,1.98,12461.0,Belgium
543074,85099B,JUMBO BAG RED RETROSPOT,18,2025-07-18 23:23:14,2.2,14265.0,United Kingdom
538586,22383,LUNCH BAG SUKI DESIGN,8,2024-10-13 06:20:35,1.76,12535.0,Italy
540718,22699,ROSES REGENCY TEACUP AND SAUCER,14,2024-01-07 15:36:59,2.9,17426.0,Switzerland
543374,22697,GREEN REGENCY TEACUP AND SAUCER,7,2025-07-11 18:50:53,2.83,18098.0,United Kingdom
538373,22698,PINK REGENCY TEACUP AND SAUCER,23,2025-09-29 01:26:45,2.88,13424.0,United Kingdom
541972,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,23,2025-07-09 18:38:01,3.77,15704.0,United Kingdom
538713,22961,JAM MAKING SET PRINTED,9,2025-08-18 07:18:52,1.32,13523.0,United Kingdom
542523,84406B,CREAM CUPID HEARTS COAT HANGER,12,2025-01-17 00:11:01,2.63,17416.0,EIRE
541585,23355,HOT WATER BOTTLE KEEP CALM,15,2025-08-02 01:40:07,4.69,17334.0,Norway
543330,22383,LUNCH BAG SUKI DESIGN,16,2025-11-28 01:11:37,1.62,13696.0,United Kingdom
536516,23355,HOT WATER BOTTLE KEEP CALM,21,2025-10-02 22:52:44,5.06,18047.0,Denmark
538370,23298,SPACEBOY LUNCH BOX,4,2024-05-09 21:16:03,2.01,13620.0,Germany
538482,22752,SET 7 BABUSHKA NESTING BOXES,6,2025-05-09 11:49:07,7.92,,United Kingdom
540032,22633,HAND WARMER UNION JACK,9,2024-12-25 22:30:25,1.97,,Canada
541064,22633,HAND WARMER UNION JACK,18,2025-05-29 15:27:01,1.99,17879.0,Spain
541932,22752,SET 7 BABUSHKA NESTING BOXES,23,2025-10-17 10:27:07,8.06,16684.0,France
541639,85099B,JUMBO BAG RED RETROSPOT,5,2024-07-02 07:14:33,1.89,15857.0,United Kingdom
536967,23298,SPACEBOY LUNCH BOX,14,2024-05-31 00:54:09,1.84,15640.0,United Kingdom
543447,22745,POPPY'S PLAYHOUSE BEDROOM,20,2024-03-17 18:26:02,2.09,16623.0,United Kingdom
539787,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2024-01-18 05:01:07,3.75,,EIRE
540793,22748,POPPY'S PLAYHOUSE KITCHEN,3,2024-05-10 13:42:52,2.0,13750.0,United Kingdom
541779,71053,WHITE METAL LANTERN,13,2024-08-24 02:16:57,3.18,15303.0,Singapore
541848,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2025-08-19 15:44:21,1.63,16890.0,Germany
541860,22383,LUNCH BAG SUKI DESIGN,15,2024-05-10 14:35:17,1.63,15097.0,Switzerland
542941,23298,SPACEBOY LUNCH BOX,20,2025-07-29 22:43:42,1.86,15186.0,United Kingdom
541245,85099B,JUMBO BAG RED RETROSPOT,8,2025-07-30 00:09:40,1.92,15500.0,Portugal
536578,47566,PARTY BUNTING,13,2024-07-29 08:07:27,5.0,13953.0,United Kingdom
542865,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2025-02-05 16:00:47,3.41,,United Kingdom
536461,20728,LUNCH BAG CARS BLUE,18,2024-09-02 14:36:25,1.63,13954.0,United Kingdom
541617,22960,JAM MAKING SET WITH JARS,3,2025-12-08 04:14:09,4.53,14139.0,Norway
541717,22633,HAND WARMER UNION JACK,2,2025-06-07 10:07:47,2.03,14746.0,Sweden
541743,71053,WHITE METAL LANTERN,23,2024-05-11 00:09:46,3.66,14529.0,Spain
537755,85099B,JUMBO BAG RED RETROSPOT,11,2025-07-16 21:36:18,2.07,18119.0,Denmark
540454,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2025-04-17 08:09:05,2.31,13752.0,France
536478,20725,LUNCH BAG RED RETROSPOT,19,2025-07-02 00:09:42,1.72,13804.0,France
541761,85099B,JUMBO BAG RED RETROSPOT,18,2024-07-01 11:13:03,1.99,16234.0,United Kingdom
538393,22423,REGENCY CAKESTAND 3 TIER,20,2024-06-05 03:18:14,13.62,17435.0,Norway
539370,22698,PINK REGENCY TEACUP AND SAUCER,23,2025-06-06 10:11:13,3.06,14603.0,United Kingdom
539047,21034,REX CASH+CARRY JUMBO SHOPPER,24,2024-12-09 16:26:19,1.25,13114.0,Finland
539488,23203,JUMBO BAG DOILEY PATTERNS,8,2024-03-04 20:30:31,2.09,17445.0,United Kingdom
540263,20728,LUNCH BAG CARS BLUE,22,2024-07-17 11:10:12,1.76,17177.0,Japan
537956,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2024-08-05 14:37:17,3.84,15473.0,United Kingdom
541982,22193,RED DINER WALL CLOCK,1,2024-10-23 03:16:24,9.18,,United Kingdom
539383,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2024-10-27 18:38:30,3.86,14684.0,France
540334,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2025-08-08 12:00:38,0.5,13396.0,EIRE
537998,22423,REGENCY CAKESTAND 3 TIER,16,2025-05-14 09:39:28,13.88,16301.0,United Kingdom
537972,71053,WHITE METAL LANTERN,1,2024-08-09 17:32:29,3.27,17878.0,United Kingdom
536918,22698,PINK REGENCY TEACUP AND SAUCER,20,2024-03-21 03:28:14,2.85,12477.0,Italy
C541268,20727,LUNCH BAG BLACK SKULL,-1,2024-03-25 05:34:33,1.69,16373.0,Germany
541530,22633,HAND WARMER UNION JACK,24,2024-03-23 04:54:02,1.74,15787.0,EIRE
541452,84029E,RED WOOLLY HOTTIE WHITE HEART,22,2025-03-11 15:07:55,3.82,18093.0,Italy
540632,23298,SPACEBOY LUNCH BOX,18,2024-01-21 10:44:54,2.02,17788.0,United Kingdom
536501,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2025-04-28 21:58:10,1.71,15570.0,USA
537475,22150,3 STRIPEY MICE FELTCRAFT,2,2024-01-19 12:01:08,3.56,,Spain
537496,22193,RED DINER WALL CLOCK,21,2025-05-05 02:09:47,8.89,,United Kingdom
541851,21931,JUMBO STORAGE BAG SUKI,15,2024-10-23 04:06:21,2.14,17897.0,United Kingdom
543769,23355,HOT WATER BOTTLE KEEP CALM,17,2025-09-14 19:52:34,4.91,17227.0,United Kingdom
540804,22961,JAM MAKING SET PRINTED,7,2024-07-28 08:06:52,1.46,16821.0,United Kingdom
540562,21770,TOADSTOOL LED NIGHT LIGHT,14,2025-08-18 03:30:12,3.99,14823.0,United Kingdom
540799,22752,SET 7 BABUSHKA NESTING BOXES,3,2025-09-07 13:06:29,7.85,17070.0,Germany
541084,22961,JAM MAKING SET PRINTED,12,2024-09-09 03:00:19,1.33,13129.0,Portugal
537989,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2025-11-23 16:22:53,3.53,17541.0,United Kingdom
541282,22960,JAM MAKING SET WITH JARS,22,2025-02-25 16:08:54,4.14,17842.0,Switzerland
539534,84029E,RED WOOLLY HOTTIE WHITE HEART,19,2025-03-10 09:57:19,3.49,18098.0,United Kingdom
538102,22423,REGENCY CAKESTAND 3 TIER,23,2024-03-31 22:47:11,13.79,13744.0,France
539732,21034,REX CASH+CARRY JUMBO SHOPPER,13,2025-08-08 21:01:41,1.32,16964.0,United Kingdom
538891,47566,PARTY BUNTING,12,2024-07-19 05:55:00,4.61,17124.0,Germany
538518,23355,HOT WATER BOTTLE KEEP CALM,9,2024-01-02 17:25:40,4.28,17150.0,France
538381,22423,REGENCY CAKESTAND 3 TIER,14,2024-01-16 15:43:37,13.24,,Netherlands
542958,71053,WHITE METAL LANTERN,6,2025-10-25 07:29:44,3.6,18098.0,Italy
539859,22150,3 STRIPEY MICE FELTCRAFT,1,2025-09-20 22:18:35,4.17,15311.0,Netherlands
541048,21770,TOADSTOOL LED NIGHT LIGHT,22,2025-11-28 04:52:49,4.05,16981.0,Netherlands
537930,84978,HANGING HEART JAR T-LIGHT HOLDER,9,2024-07-09 18:08:07,1.57,17341.0,United Kingdom
538766,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2025-02-18 14:13:06,4.29,17643.0,EIRE
541815,20725,LUNCH BAG RED RETROSPOT,6,2024-09-27 18:41:18,1.51,14128.0,Spain
539488,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2025-06-17 15:47:32,1.77,13326.0,Netherlands
537391,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2024-02-29 12:06:39,3.98,13620.0,EIRE
543547,22960,JAM MAKING SET WITH JARS,10,2024-09-08 05:07:28,4.53,,Denmark
539114,22193,RED DINER WALL CLOCK,10,2024-01-01 15:21:06,9.08,17334.0,United Kingdom
537960,22752,SET 7 BABUSHKA NESTING BOXES,24,2024-10-09 20:56:06,7.03,,Germany
541060,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2025-08-31 00:51:37,1.79,15147.0,Belgium
538914,20727,LUNCH BAG BLACK SKULL,13,2025-03-16 01:03:52,1.66,12934.0,Belgium
538726,21770,TOADSTOOL LED NIGHT LIGHT,20,2025-11-26 08:46:27,3.71,13332.0,United Kingdom
543200,22960,JAM MAKING SET WITH JARS,6,2024-11-30 03:56:08,3.92,15851.0,United Kingdom
540483,21931,JUMBO STORAGE BAG SUKI,11,2025-04-06 02:46:08,2.17,13129.0,Japan
C542223,21034,REX CASH+CARRY JUMBO SHOPPER,-12,2025-05-22 10:52:07,1.17,14565.0,United Kingdom
540349,22697,GREEN REGENCY TEACUP AND SAUCER,17,2024-02-19 02:36:12,3.07,16163.0,United Kingdom
538766,22748,POPPY'S PLAYHOUSE KITCHEN,24,2024-01-06 00:48:49,2.2,12799.0,EIRE
537581,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2024-02-16 00:01:51,2.48,14947.0,United Kingdom
537834,23355,HOT WATER BOTTLE KEEP CALM,10,2024-02-20 10:34:15,4.55,15081.0,United Kingdom
538928,84406B,CREAM CUPID HEARTS COAT HANGER,22,2024-05-03 10:45:55,2.69,14017.0,Netherlands
541085,22745,POPPY'S PLAYHOUSE BEDROOM,2,2024-02-07 02:48:30,2.13,16970.0,Spain
536607,21770,TOADSTOOL LED NIGHT LIGHT,5,2024-05-30 23:42:39,4.34,,United Kingdom
538794,21770,TOADSTOOL LED NIGHT LIGHT,19,2024-12-21 09:49:12,4.06,17541.0,United Kingdom
540233,22632,HAND WARMER RED POLKA DOT,6,2024-04-11 10:25:31,1.81,13026.0,Germany
539856,21770,TOADSTOOL LED NIGHT LIGHT,16,2024-10-04 15:45:57,3.84,16665.0,United Kingdom
539820,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2025-03-11 15:00:47,2.32,14179.0,Norway
537741,22383,LUNCH BAG SUKI DESIGN,5,2024-09-14 07:26:55,1.59,14922.0,Germany
540041,20728,LUNCH BAG CARS BLUE,6,2025-11-04 10:44:02,1.5,,France
542210,22745,POPPY'S PLAYHOUSE BEDROOM,17,2024-01-05 08:57:07,2.1,18275.0,Spain
538144,20727,LUNCH BAG BLACK SKULL,6,2024-07-18 17:39:24,1.63,13342.0,Switzerland
543750,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2024-11-23 01:03:28,2.34,15787.0,United Kingdom
539435,22698,PINK REGENCY TEACUP AND SAUCER,9,2025-09-10 22:11:28,3.19,17107.0,United Kingdom
537651,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2025-02-07 22:39:17,2.55,12741.0,Germany
538407,22423,REGENCY CAKESTAND 3 TIER,15,2024-06-04 11:36:07,11.9,12638.0,United Kingdom
537014,22697,GREEN REGENCY TEACUP AND SAUCER,14,2025-08-25 11:16:06,2.94,12881.0,Spain
542805,47566,PARTY BUNTING,2,2025-11-01 03:22:55,4.48,,United Kingdom
541312,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2025-03-19 17:23:34,3.45,13250.0,United Kingdom
539034,47566,PARTY BUNTING,6,2024-11-18 06:58:01,5.26,17983.0,EIRE
536504,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2025-04-25 05:30:03,1.51,15945.0,EIRE
537697,22633,HAND WARMER UNION JACK,3,2025-03-15 23:32:21,1.77,13620.0,Belgium
537473,22423,REGENCY CAKESTAND 3 TIER,22,2025-01-22 17:03:11,12.06,12709.0,United Kingdom
542716,84879,ASSORTED COLOUR BIRD ORNAMENT,21,2024-10-19 08:49:54,1.67,,United Kingdom
543571,21212,PACK OF 72 RETROSPOT CAKE CASES,20,2024-12-13 23:26:26,0.6,17227.0,United Kingdom
538822,22423,REGENCY CAKESTAND 3 TIER,19,2025-01-14 06:55:28,12.33,15122.0,Germany
C538384,22383,LUNCH BAG SUKI DESIGN,-23,2024-10-19 03:21:11,1.59,16736.0,Finland
542543,71053,WHITE METAL LANTERN,10,2025-07-02 17:57:44,3.25,16798.0,United Kingdom
539330,21034,REX CASH+CARRY JUMBO SHOPPER,7,2024-03-03 05:59:01,1.26,13851.0,France
538979,71053,WHITE METAL LANTERN,24,2024-05-31 21:11:27,3.71,14230.0,France
542408,20725,LUNCH BAG RED RETROSPOT,18,2024-03-31 05:21:50,1.64,13953.0,Germany
538925,22961,JAM MAKING SET PRINTED,12,2024-02-28 23:03:51,1.33,,United Kingdom
537150,22383,LUNCH BAG SUKI DESIGN,4,2025-06-03 06:50:04,1.73,17670.0,France
540900,22697,GREEN REGENCY TEACUP AND SAUCER,10,2025-04-10 04:15:33,3.04,15555.0,United Kingdom
543581,21931,JUMBO STORAGE BAG SUKI,23,2024-10-16 15:16:08,2.12,16254.0,United Kingdom
540022,23355,HOT WATER BOTTLE KEEP CALM,6,2025-01-25 09:39:57,4.23,16912.0,Germany
539798,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2025-02-11 18:21:53,1.57,15595.0,Switzerland
542271,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2024-01-20 19:32:20,4.36,13488.0,United Kingdom
541919,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2025-03-17 23:05:34,3.46,12709.0,Spain
537081,84406B,CREAM CUPID HEARTS COAT HANGER,6,2024-09-03 19:15:59,2.89,16125.0,United Kingdom
541534,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2025-07-23 08:47:58,4.09,,Norway
C539427,22960,JAM MAKING SET WITH JARS,-5,2024-04-29 20:29:19,4.1,15637.0,United Kingdom
538062,21770,TOADSTOOL LED NIGHT LIGHT,23,2025-04-18 16:14:48,4.14,17850.0,United Kingdom
543600,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2025-04-10 06:36:14,3.41,16860.0,EIRE
537762,22423,REGENCY CAKESTAND 3 TIER,23,2024-06-22 09:11:23,12.99,16075.0,United Kingdom
540935,23298,SPACEBOY LUNCH BOX,1,2024-02-03 14:35:01,1.94,15336.0,France
538029,22383,LUNCH BAG SUKI DESIGN,20,2024-08-21 04:31:16,1.52,13974.0,Netherlands
540668,22632,HAND WARMER RED POLKA DOT,14,2024-04-06 15:55:35,1.82,16075.0,United Kingdom
540395,20728,LUNCH BAG CARS BLUE,21,2025-08-25 13:38:28,1.7,,United Kingdom
542641,22697,GREEN REGENCY TEACUP AND SAUCER,20,2025-02-23 22:57:12,2.7,14163.0,United Kingdom
538495,22961,JAM MAKING SET PRINTED,3,2024-12-03 22:59:17,1.36,12538.0,Belgium
540518,47566,PARTY BUNTING,6,2024-09-16 22:19:33,4.79,13992.0,EIRE
540496,22960,JAM MAKING SET WITH JARS,13,2024-08-09 22:59:12,4.08,13049.0,United Kingdom
543580,21034,REX CASH+CARRY JUMBO SHOPPER,8,2025-04-17 16:25:13,1.31,18267.0,United Kingdom
539118,22748,POPPY'S PLAYHOUSE KITCHEN,3,2024-02-22 23:44:08,2.04,15759.0,United Kingdom
536911,20725,LUNCH BAG RED RETROSPOT,1,2025-07-01 01:01:32,1.68,15746.0,Switzerland
540614,21770,TOADSTOOL LED NIGHT LIGHT,7,2024-03-22 08:58:13,3.61,16125.0,United Kingdom
541264,21034,REX CASH+CARRY JUMBO SHOPPER,18,2025-07-31 22:24:47,1.37,13513.0,United Kingdom
538961,21931,JUMBO STORAGE BAG SUKI,13,2025-03-11 19:20:42,2.13,,Germany
538319,23298,SPACEBOY LUNCH BOX,15,2024-06-03 17:02:42,1.99,18042.0,Denmark
539097,20727,LUNCH BAG BLACK SKULL,7,2024-11-23 02:31:38,1.72,14495.0,United Kingdom
538240,22383,LUNCH BAG SUKI DESIGN,24,2025-09-03 12:27:20,1.5,14581.0,Japan
539859,21931,JUMBO STORAGE BAG SUKI,4,2024-03-25 12:40:09,1.88,12652.0,Japan
542594,21770,TOADSTOOL LED NIGHT LIGHT,4,2024-03-24 09:43:39,3.68,14187.0,Portugal
536417,22698,PINK REGENCY TEACUP AND SAUCER,16,2024-07-23 15:26:01,3.02,13075.0,France
537500,84406B,CREAM CUPID HEARTS COAT HANGER,3,2024-02-03 05:46:15,2.65,18112.0,United Kingdom
542299,20728,LUNCH BAG CARS BLUE,11,2025-10-20 09:58:43,1.59,14151.0,United Kingdom
540179,84978,HANGING HEART JAR T-LIGHT HOLDER,22,2025-03-09 06:02:45,1.35,16506.0,Germany
538336,23298,SPACEBOY LUNCH BOX,4,2025-01-09 09:50:26,2.12,,United Kingdom
540311,22423,REGENCY CAKESTAND 3 TIER,2,2025-08-23 14:45:12,12.19,17889.0,Singapore
539963,84029E,RED WOOLLY HOTTIE WHITE HEART,20,2024-10-09 05:55:05,3.38,,Australia
543184,21770,TOADSTOOL LED NIGHT LIGHT,9,2024-09-04 19:20:11,4.2,,Germany
543144,85099B,JUMBO BAG RED RETROSPOT,8,2025-03-07 17:23:06,2.24,16407.0,United Kingdom
537425,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2025-10-07 14:24:05,2.6,,Belgium
538961,47566,PARTY BUNTING,13,2025-01-07 11:34:18,4.79,18044.0,Canada
542341,85099B,JUMBO BAG RED RETROSPOT,10,2024-01-16 07:51:18,2.24,13735.0,Canada
539260,22633,HAND WARMER UNION JACK,13,2024-10-06 14:38:01,1.72,17299.0,United Kingdom
540423,22150,3 STRIPEY MICE FELTCRAFT,7,2024-02-29 03:54:43,3.76,15644.0,United Kingdom
538874,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2024-08-30 23:30:29,2.58,15929.0,EIRE
541510,21770,TOADSTOOL LED NIGHT LIGHT,24,2025-11-19 05:24:15,4.11,,EIRE
542257,23355,HOT WATER BOTTLE KEEP CALM,14,2025-11-04 15:57:44,4.96,16867.0,Spain
542639,21931,JUMBO STORAGE BAG SUKI,9,2025-11-21 06:48:09,2.23,17004.0,Canada
542961,20727,LUNCH BAG BLACK SKULL,12,2025-09-07 22:22:07,1.81,16485.0,EIRE
537475,23203,JUMBO BAG DOILEY PATTERNS,24,2025-05-20 17:45:04,1.87,14684.0,Singapore
539124,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2024-07-07 11:14:53,4.07,15642.0,United Kingdom
539078,22748,POPPY'S PLAYHOUSE KITCHEN,8,2025-08-19 20:09:18,2.22,16106.0,France
537038,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-08-10 17:43:10,3.91,13419.0,Portugal
542733,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2024-05-07 03:56:31,3.62,16482.0,Netherlands
542921,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2024-11-18 14:44:19,3.83,17003.0,United Kingdom
540556,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2025-09-20 10:31:58,4.03,14918.0,Belgium
536910,21931,JUMBO STORAGE BAG SUKI,13,2025-04-10 00:35:10,2.27,12602.0,Germany
537953,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2024-11-06 12:46:33,1.7,15343.0,Belgium
540859,22698,PINK REGENCY TEACUP AND SAUCER,7,2024-04-09 08:33:13,3.02,17402.0,United Kingdom
540167,22752,SET 7 BABUSHKA NESTING BOXES,6,2025-06-16 14:39:31,7.55,16145.0,United Kingdom
542578,21034,REX CASH+CARRY JUMBO SHOPPER,3,2024-06-09 03:57:25,1.31,17216.0,United Kingdom
541808,22697,GREEN REGENCY TEACUP AND SAUCER,12,2024-08-17 15:52:35,2.78,17123.0,United Kingdom
542933,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2025-04-11 13:16:33,1.66,15269.0,EIRE
537106,23355,HOT WATER BOTTLE KEEP CALM,16,2025-10-02 03:54:34,5.08,13041.0,United Kingdom
538040,20727,LUNCH BAG BLACK SKULL,21,2024-01-08 02:03:29,1.79,14452.0,United Kingdom
542555,22193,,2,2024-03-31 02:01:41,8.63,,Finland
542195,22698,PINK REGENCY TEACUP AND SAUCER,8,2024-03-26 11:52:33,3.06,13070.0,United Kingdom
538345,22698,PINK REGENCY TEACUP AND SAUCER,23,2024-07-25 03:57:18,3.0,13776.0,Sweden
541432,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2025-06-24 14:07:18,0.5,15935.0,Singapore
539811,22193,RED DINER WALL CLOCK,22,2025-11-22 03:31:05,7.65,13323.0,United Kingdom
539008,21770,TOADSTOOL LED NIGHT LIGHT,9,2025-12-06 06:28:47,3.67,17253.0,United Kingdom
540678,22697,GREEN REGENCY TEACUP AND SAUCER,22,2025-05-06 05:16:38,3.11,14922.0,United Kingdom
543136,23203,JUMBO BAG DOILEY PATTERNS,3,2024-03-20 19:19:35,2.17,14940.0,United Kingdom
542284,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2025-10-14 08:21:01,2.56,13953.0,Sweden
543746,22752,SET 7 BABUSHKA NESTING BOXES,19,2024-12-09 18:31:32,6.97,14947.0,United Kingdom
541527,22633,HAND WARMER UNION JACK,5,2024-06-07 19:01:00,1.9,14201.0,Germany
538116,22193,RED DINER WALL CLOCK,5,2024-06-27 12:24:59,7.94,16441.0,Denmark
537145,22193,RED DINER WALL CLOCK,5,2025-01-03 14:16:31,7.73,14489.0,EIRE
541917,84029E,RED WOOLLY HOTTIE WHITE HEART,16,2025-02-22 07:53:47,3.71,13226.0,United Kingdom
538190,22698,PINK REGENCY TEACUP AND SAUCER,-3,2024-01-24 20:20:14,2.89,14509.0,United Kingdom
537735,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2024-02-01 04:55:56,0.55,,United Kingdom
C542261,84029E,RED WOOLLY HOTTIE WHITE HEART,-14,2025-01-14 12:13:59,3.45,16946.0,United Kingdom
543583,21212,PACK OF 72 RETROSPOT CAKE CASES,18,2024-12-22 09:24:44,0.55,17110.0,Sweden
540679,47566,PARTY BUNTING,2,2024-01-09 21:11:54,4.74,16982.0,United Kingdom
540009,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2025-12-07 23:26:18,3.46,16946.0,Canada
538464,20725,LUNCH BAG RED RETROSPOT,16,2025-01-01 06:30:37,1.71,12975.0,United Kingdom
C542603,20727,LUNCH BAG BLACK SKULL,-11,2024-09-05 07:02:23,1.59,12883.0,United Kingdom
538690,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2025-08-22 23:25:43,3.66,15248.0,United Kingdom
542145,22697,GREEN REGENCY TEACUP AND SAUCER,22,2024-07-01 22:17:27,2.89,15063.0,United Kingdom
C542736,22961,JAM MAKING SET PRINTED,-2,2025-12-03 03:05:40,1.41,15567.0,Spain
540587,22745,POPPY'S PLAYHOUSE BEDROOM,19,2024-05-23 09:15:25,2.08,15908.0,Netherlands
538506,23298,SPACEBOY LUNCH BOX,23,2024-10-16 15:57:13,2.09,16321.0,Spain
543565,22423,REGENCY CAKESTAND 3 TIER,6,2025-03-18 11:29:07,11.64,18057.0,Spain
542766,20728,LUNCH BAG CARS BLUE,13,2024-03-28 00:10:18,1.73,15081.0,United Kingdom
538335,22752,SET 7 BABUSHKA NESTING BOXES,14,2025-11-17 15:15:57,6.99,17200.0,EIRE
541848,23298,SPACEBOY LUNCH BOX,21,2024-04-02 06:38:57,2.05,16373.0,Belgium
543268,22748,POPPY'S PLAYHOUSE KITCHEN,1,2024-09-01 12:26:49,2.22,15096.0,Portugal
540766,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2024-05-09 16:25:46,1.81,15877.0,United Kingdom
540151,22745,POPPY'S PLAYHOUSE BEDROOM,10,2024-06-28 14:40:08,1.94,18051.0,United Kingdom
538391,22633,HAND WARMER UNION JACK,20,2025-05-24 03:27:32,1.69,12554.0,France
540626,23298,SPACEBOY LUNCH BOX,1,2025-11-14 08:23:39,1.77,15699.0,Sweden
537860,85099B,JUMBO BAG RED RETROSPOT,9,2024-12-23 02:08:15,2.05,16482.0,EIRE
539349,22698,PINK REGENCY TEACUP AND SAUCER,3,2025-03-20 23:35:43,2.75,13075.0,United Kingdom
539787,20728,LUNCH BAG CARS BLUE,17,2025-10-07 16:51:44,1.6,13905.0,Switzerland
542224,47566,PARTY BUNTING,5,2025-05-20 06:21:50,5.15,17055.0,Spain
542908,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2024-09-08 00:17:04,3.88,12377.0,Australia
543650,22748,POPPY'S PLAYHOUSE KITCHEN,18,2024-07-19 19:02:01,1.94,15159.0,United Kingdom
540655,21931,JUMBO STORAGE BAG SUKI,11,2024-10-23 15:01:18,1.92,16007.0,Netherlands
542274,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2025-05-12 11:57:19,3.55,17976.0,Sweden
